customerID,Churn,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,Charges,Charges_Monthly,Charges_Total
5181-OABFK,No,Female,0,Yes,Yes,56,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Credit card (automatic),"{'Monthly': 61.3, 'Total': '3346.8'}",24.6,1266.4
5183-KLYEM,No,Female,0,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 112.75, 'Total': '8192.6'}",51.0,1381.8
5183-SNMJQ,No,Male,0,No,No,10,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 95.1, 'Total': '865.1'}",61.35,4193.4
5186-EJEGL,No,Male,0,No,No,9,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,"{'Monthly': 69.5, 'Total': '653.25'}",87.15,183.75
5186-PEIZU,No,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 19.25, 'Total': '617.65'}",79.15,3566.6
5186-SAMNZ,Yes,Male,1,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 69.5, 'Total': '69.5'}",75.8,4415.75
5188-HGMLP,No,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 74.0, 'Total': '3919.15'}",79.85,5234.95
5192-EBGOV,Yes,Female,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.7, 'Total': '85.7'}",114.6,8100.25
5193-QLVZB,No,Male,0,No,No,63,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 104.75, 'Total': '6536.5'}",25.75,755.6
5195-KPUNQ,No,Female,1,No,No,53,Yes,No,Fiber optic,Yes,Yes,No,Yes,No,Yes,One year,Yes,Mailed check,"{'Monthly': 96.75, 'Total': '5206.55'}",20.85,1539.75
5196-SGOAK,Yes,Female,0,No,No,1,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 75.7, 'Total': '75.7'}",90.55,2929.75
5196-WPYOW,No,Male,0,Yes,Yes,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Mailed check,"{'Monthly': 60.05, 'Total': '3994.05'}",96.9,4473.45
5197-LQXXH,No,Female,0,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 83.3, 'Total': '5894.5'}",73.45,5329
5197-PYEPU,No,Female,0,Yes,Yes,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),"{'Monthly': 94.45, 'Total': '3923.8'}",77.35,5396.25
5197-YPYBZ,No,Female,0,Yes,Yes,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),"{'Monthly': 25.25, 'Total': '274.7'}",99.05,5295.7
5198-EFNBM,No,Male,1,Yes,No,57,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Electronic check,"{'Monthly': 90.65, 'Total': '5199.8'}",25.1,1789.9
5198-HQAEN,No,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Electronic check,"{'Monthly': 89.7, 'Total': '3165.6'}",94.1,5475.9
5199-FPUSP,No,Male,0,No,Yes,33,No,No phone service,DSL,Yes,No,No,Yes,No,No,One year,No,Credit card (automatic),"{'Monthly': 34.05, 'Total': '1113.95'}",107.45,7047.5
5201-CBWYG,No,Male,0,Yes,Yes,62,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),"{'Monthly': 24.8, 'Total': '1476.25'}",44.85,1442.6
5201-FRKKS,No,Male,0,No,No,25,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 74.3, 'Total': '1952.25'}",61.45,2302.35
5201-USSQZ,No,Female,0,Yes,No,26,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,No,Credit card (automatic),"{'Monthly': 85.9, 'Total': '2196.45'}",90.65,367.95
5202-IVJNU,Yes,Female,0,No,Yes,39,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),"{'Monthly': 30.1, 'Total': '1131.3'}",105.5,6487.2
5203-XEHAX,No,Female,0,No,No,34,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,No,Electronic check,"{'Monthly': 64.35, 'Total': '2053.05'}",80.2,4297.6
5204-HMGYF,No,Female,0,Yes,Yes,49,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Mailed check,"{'Monthly': 87.2, 'Total': '4345'}",20.25,158.35
5204-QZXPU,Yes,Male,0,No,No,19,No,No phone service,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 39.65, 'Total': '733.35'}",19.4,1346.2
5206-HPJKM,No,Male,0,No,No,17,Yes,No,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 55.5, 'Total': '934.15'}",89.55,1021.75
5206-XZZQI,No,Male,0,No,No,53,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 80.6, 'Total': '4348.1'}",25.05,125.5
5207-PLSTK,No,Male,0,Yes,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Mailed check,"{'Monthly': 48.75, 'Total': '48.75'}",24.2,24.2
5208-FVQKB,No,Male,0,Yes,No,70,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Two year,No,Mailed check,"{'Monthly': 67.95, 'Total': '4664.15'}",56.05,1522.65
5208-HFSBT,Yes,Female,0,No,No,2,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 55.05, 'Total': '102.75'}",64.6,174.2
5213-TWWJU,No,Male,0,No,No,28,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,No,Electronic check,"{'Monthly': 91.0, 'Total': '2626.15'}",24.45,1513.6
5214-CHIWJ,No,Male,0,No,No,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 20.3, 'Total': '595.05'}",20.2,20.2
5214-NLTIT,No,Male,0,Yes,Yes,72,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 90.8, 'Total': '6511.8'}",84.4,732.5
5215-LNLDJ,No,Female,0,Yes,Yes,7,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 24.7, 'Total': '149.05'}",105.15,7555
5216-WASFJ,No,Female,1,Yes,No,31,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 84.85, 'Total': '2633.4'}",65.65,4664.5
5219-YIPTK,Yes,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 104.4, 'Total': '3409.6'}",79.8,973.45
5220-AGAAX,No,Male,0,Yes,Yes,68,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),"{'Monthly': 24.0, 'Total': '1664.3'}",94.65,4812.75
5222-IMUKT,No,Male,0,No,No,32,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,"{'Monthly': 91.05, 'Total': '2871.5'}",45.85,105.6
5222-JCXZT,No,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 19.0, 'Total': '78.9'}",88.7,1761.45
5223-UZAVK,No,Male,0,No,No,64,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 100.3, 'Total': '6603.8'}",50.3,908.75
5226-NOZFC,No,Male,0,No,No,26,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.75, 'Total': '2146.5'}",104.5,3778
5227-JSCFE,No,Male,1,Yes,No,71,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),"{'Monthly': 46.35, 'Total': '3353.4'}",83.4,4113.7
5228-EXCET,Yes,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 80.85, 'Total': '1008.7'}",20.75,452.2
5229-DTFYB,No,Female,0,No,No,41,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 98.8, 'Total': '3959.15'}",85.25,3132.75
5229-PRWKT,Yes,Male,0,No,No,8,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 86.55, 'Total': '649.65'}",114.35,7665.8
5231-FIQPA,No,Female,0,No,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 19.85, 'Total': '810.45'}",70.6,70.6
5232-NXPAY,No,Female,0,No,No,47,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,"{'Monthly': 74.45, 'Total': '3510.3'}",104.45,7459
5233-AOZUF,No,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.95, 'Total': '2149.05'}",91.05,6293.75
5233-GEEAX,Yes,Male,1,No,No,8,No,No phone service,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 29.4, 'Total': '221.9'}",35.75,35.75
5236-PERKL,Yes,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 112.95, 'Total': '6465'}",106.35,3549.25
5236-XMZJY,No,Female,0,No,No,42,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 59.65, 'Total': '2536.55'}",20.05,678.2
5240-CAOYT,No,Female,0,No,No,57,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 87.55, 'Total': '4884.85'}",95.1,2162.6
5240-IJOQT,Yes,Male,1,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 74.7, 'Total': '74.7'}",50.9,2298.55
5242-UOWHD,No,Male,0,Yes,Yes,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 20.35, 'Total': '929.2'}",84.0,613.4
5243-SAOTC,No,Male,0,No,No,54,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 79.85, 'Total': '4308.25'}",104.2,5568.35
5244-IRFIH,Yes,Male,1,Yes,No,33,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 94.5, 'Total': '3105.55'}",45.55,3027.25
5245-VDBUR,No,Female,0,Yes,No,52,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,"{'Monthly': 35.45, 'Total': '1958.95'}",63.85,4174.35
5248-KWLAR,No,Male,0,Yes,Yes,71,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Electronic check,"{'Monthly': 90.35, 'Total': '6325.25'}",80.3,2483.05
5248-RPYWW,No,Female,1,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 90.15, 'Total': '6716.45'}",45.05,523.1
5248-YGIJN,No,Male,0,Yes,No,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 90.25, 'Total': '6369.45'}",76.3,2404.15
5249-QYHEX,No,Female,0,Yes,Yes,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 24.8, 'Total': '1024.7'}",79.6,79.6
5256-SKJGO,No,Female,0,Yes,Yes,64,No,No phone service,DSL,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,"{'Monthly': 54.6, 'Total': '3423.5'}",80.6,4946.7
5260-UMPWX,No,Female,0,Yes,Yes,26,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 20.25, 'Total': '493.95'}",98.8,3475.55
5261-QSHQM,Yes,Female,0,No,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 24.45, 'Total': '86.6'}",19.7,180.7
5266-PFRQK,No,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),"{'Monthly': 20.85, 'Total': '1071.6'}",70.95,4555.2
5268-DSMNQ,No,Female,1,Yes,No,62,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),"{'Monthly': 97.95, 'Total': '5936.55'}",74.65,383.65
5269-NRGDP,No,Male,0,Yes,Yes,42,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Electronic check,"{'Monthly': 73.15, 'Total': '3088.25'}",55.3,875.35
5271-DBYSJ,No,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 79.15, 'Total': '827.7'}",51.35,262.3
5271-YNWVR,Yes,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,"{'Monthly': 113.15, 'Total': '7856'}",74.6,548.9
5274-XHAKY,No,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 94.3, 'Total': '3893.6'}",24.55,1719.15
5275-PMFUT,No,Male,0,Yes,Yes,72,No,No phone service,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 64.8, 'Total': '4719.75'}",90.45,5229.8
5275-SQEIZ,Yes,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,"{'Monthly': 80.85, 'Total': '80.85'}",99.8,442.85
5276-KQWHG,Yes,Female,1,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 69.6, 'Total': '131.65'}",77.9,2351.45
5277-ZLOOR,Yes,Female,1,No,No,2,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 85.55, 'Total': '187.45'}",101.45,101.45
5278-PNYOX,No,Female,0,No,No,49,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),"{'Monthly': 100.65, 'Total': '4917.75'}",89.15,2257.75
5281-BUZGT,Yes,Male,1,No,No,36,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 90.85, 'Total': '3186.7'}",54.2,1739.6
5285-MVEHD,No,Female,0,Yes,No,56,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),"{'Monthly': 105.6, 'Total': '6068.65'}",59.65,638.95
5286-YHCVC,No,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 104.8, 'Total': '7470.1'}",86.0,1164.05
5287-QWLKY,Yes,Male,1,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 105.1, 'Total': '7548.1'}",59.8,1130.85
5288-AHOUP,No,Male,1,No,No,11,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 78.5, 'Total': '874.2'}",94.55,3851.45
5293-WXJAK,Yes,Female,1,Yes,No,11,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 104.05, 'Total': '1133.65'}",108.4,7318.2
5294-CDGWY,Yes,Male,0,Yes,Yes,51,No,No phone service,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,"{'Monthly': 59.3, 'Total': '3014.65'}",105.2,7386.05
5294-DMSFH,No,Female,0,Yes,Yes,29,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 87.8, 'Total': '2621.75'}",70.35,139.25
5294-IMHHT,No,Male,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),"{'Monthly': 97.75, 'Total': '5043.2'}",24.25,838.5
5295-PCJOO,Yes,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,"{'Monthly': 49.4, 'Total': '184.4'}",19.7,258.35
5296-BFCYD,No,Male,0,Yes,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,"{'Monthly': 20.1, 'Total': '936.85'}",91.85,257.05
5296-PSYVW,No,Female,0,Yes,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,"{'Monthly': 24.55, 'Total': '1750.7'}",79.5,868.5
5297-MDOIR,No,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 81.15, 'Total': '5224.5'}",94.3,5610.15
5298-GSTLM,No,Female,1,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),"{'Monthly': 101.4, 'Total': '6176.6'}",49.8,1049.05
5299-RULOA,Yes,Female,0,Yes,Yes,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 100.25, 'Total': '1064.65'}",102.0,6529.25
5299-SJCZT,Yes,Male,0,No,No,3,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 101.55, 'Total': '298.35'}",81.1,576.65
5301-GAUUY,Yes,Male,0,No,No,32,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 80.35, 'Total': '2596.15'}",65.2,3965.05
5302-BDJNT,No,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,"{'Monthly': 95.5, 'Total': '3418.2'}",53.45,1461.45
5304-EFJLP,No,Male,1,Yes,No,72,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 111.65, 'Total': '8022.85'}",100.3,5200.8
5306-BVTKJ,No,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),"{'Monthly': 55.8, 'Total': '2651.2'}",75.9,1375.6
5307-DZCVC,Yes,Female,1,Yes,No,32,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 85.95, 'Total': '2628.6'}",103.3,2012.7
5307-UVGNB,No,Female,0,Yes,Yes,53,No,No phone service,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 48.7, 'Total': '2495.2'}",24.45,1431.65
5309-TAIKL,No,Female,0,No,No,7,Yes,No,DSL,No,No,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 62.8, 'Total': '418.3'}",115.75,8443.7
5310-NOOVA,No,Male,0,No,No,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,"{'Monthly': 19.95, 'Total': '907.05'}",80.5,1336.9
5311-IHLEI,No,Male,0,No,No,12,No,No phone service,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 50.95, 'Total': '605.75'}",101.1,6994.8
5312-IRCFR,No,Female,0,Yes,Yes,64,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Electronic check,"{'Monthly': 92.85, 'Total': '5980.75'}",64.45,4641.1
5312-TSZVC,No,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,"{'Monthly': 19.65, 'Total': '270.6'}",80.65,5542.55
5312-UXESG,No,Female,0,No,No,41,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),"{'Monthly': 98.05, 'Total': '3990.6'}",74.8,4820.15
5313-FPXWG,No,Male,0,No,No,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),"{'Monthly': 24.6, 'Total': '1266.4'}",94.3,3953.15
5315-CKEQK,No,Male,1,Yes,Yes,28,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,"{'Monthly': 51.0, 'Total': '1381.8'}",19.3,772.4
5317-FLPJF,No,Female,0,No,No,66,No,No phone service,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),"{'Monthly': 61.35, 'Total': '4193.4'}",19.6,851.2
5318-IXUZF,Yes,Female,0,No,No,2,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),"{'Monthly': 87.15, 'Total': '183.75'}",106.0,6547.7
5318-YKDPV,No,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 79.15, 'Total': '3566.6'}",19.95,373.5
5320-BRKGK,No,Female,0,Yes,Yes,58,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Mailed check,"{'Monthly': 75.8, 'Total': '4415.75'}",38.9,2719.2
5321-NTRKC,No,Male,0,Yes,Yes,66,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 79.85, 'Total': '5234.95'}",95.7,4976.15
5322-TEUJK,No,Female,0,Yes,Yes,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),"{'Monthly': 114.6, 'Total': '8100.25'}",20.1,533.9
5322-ZSMZY,No,Male,0,Yes,Yes,31,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,"{'Monthly': 25.75, 'Total': '755.6'}",60.9,2033.85
5324-KTGCG,No,Male,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,"{'Monthly': 20.85, 'Total': '1539.75'}",25.3,77.75
5325-UWTWJ,No,Male,0,Yes,No,31,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 90.55, 'Total': '2929.75'}",99.3,2431.35
5327-CNLUQ,No,Male,0,Yes,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,Yes,Bank transfer (automatic),"{'Monthly': 96.9, 'Total': '4473.45'}",21.0,697.7
5327-XOKKY,No,Male,1,Yes,No,72,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Credit card (automatic),"{'Monthly': 73.45, 'Total': '5329'}",107.05,7142.5
5329-KRDTM,No,Male,1,Yes,No,72,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),"{'Monthly': 77.35, 'Total': '5396.25'}",60.4,272.15
5331-RGMTT,No,Male,1,Yes,No,54,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 99.05, 'Total': '5295.7'}",24.35,41.85
5334-AFQJB,No,Male,1,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),"{'Monthly': 25.1, 'Total': '1789.9'}",85.9,5595.3
5334-JLAXU,No,Female,0,Yes,No,60,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),"{'Monthly': 94.1, 'Total': '5475.9'}",66.4,94.55
5336-UFNZP,No,Female,1,Yes,Yes,65,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,"{'Monthly': 107.45, 'Total': '7047.5'}",55.1,113.35
5337-IIWKZ,No,Male,0,Yes,Yes,34,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,"{'Monthly': 44.85, 'Total': '1442.6'}",80.25,80.25
5338-YHWYT,No,Male,0,No,Yes,37,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Credit card (automatic),"{'Monthly': 61.45, 'Total': '2302.35'}",82.0,5999.85
5339-PXDVH,No,Male,0,No,No,4,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,"{'Monthly': 90.65, 'Total': '367.95'}",19.7,419.4
5339-TJFEK,No,Male,0,Yes,Yes,62,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,"{'Monthly': 105.5, 'Total': '6487.2'}",49.4,3251.85
5343-SGUBI,No,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,One year,Yes,Mailed check,"{'Monthly': 80.2, 'Total': '4297.6'}",87.45,2874.15
5345-BMKWB,No,Male,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,"{'Monthly': 20.25, 'Total': '158.35'}",66.05,3021.45
